experiment,round,client_id,update_norm,norm_threshold,validation_rmse,base_validation_rmse,validation_auprc,base_validation_auprc,cosine_to_median_update,norm_flag,rmse_flag,auprc_flag,cosine_flag,flagged,fallback_kept_all
poisoned_detection_filter,17,0,6.234014586469065,4.286692143928206,35.447393418914636,27.0146399473392,0.6991183420724364,0.912619232942635,0.3024946639014703,True,True,True,False,True,False
poisoned_detection_filter,17,1,2.5837868363437577,4.286692143928206,24.222634517104424,27.0146399473392,0.9153267602213688,0.912619232942635,0.6013400336065421,False,False,False,False,False,False
poisoned_detection_filter,17,2,3.0095131632398697,4.286692143928206,25.038765111338485,27.0146399473392,0.9105908685260683,0.912619232942635,0.7101692220351871,False,False,False,False,False,False
poisoned_detection_filter,17,3,2.8559984861889514,4.286692143928206,24.22363358020685,27.0146399473392,0.8953528944822946,0.912619232942635,0.07874499653905072,False,False,False,False,False,False
poisoned_detection_filter,17,4,4.273009132651883,4.286692143928206,25.625440640266316,27.0146399473392,0.8985660086522026,0.912619232942635,0.5051569440884254,False,False,False,False,False,False
poisoned_detection_filter,18,0,6.670207313075212,4.2211701534550645,34.41746843957386,24.233371342450347,0.7803948136310879,0.9197973602269847,0.611904536454899,True,True,False,False,True,False
poisoned_detection_filter,18,1,2.6995240110246908,4.2211701534550645,22.252003783104147,24.233371342450347,0.9145187451970708,0.9197973602269847,0.5815373933118044,False,False,False,False,False,False
poisoned_detection_filter,18,2,2.8593623827044827,4.2211701534550645,22.862729643204926,24.233371342450347,0.8935436429833976,0.9197973602269847,0.6020369723022829,False,False,False,False,False,False
poisoned_detection_filter,18,3,3.079935546632284,4.2211701534550645,22.67781301459645,24.233371342450347,0.8956063852209735,0.9197973602269847,0.26056059205808474,False,False,False,False,False,False
poisoned_detection_filter,18,4,4.453242850139208,4.2211701534550645,23.614936421002042,24.233371342450347,0.9118426192879069,0.9197973602269847,0.09873428983294656,True,False,False,False,True,False
poisoned_detection_filter,19,0,6.389087667126192,4.6614205679084755,35.70198815203171,22.387705344361166,0.38973722426149826,0.9144700567806058,0.13821081883025035,True,True,True,False,True,False
poisoned_detection_filter,19,1,2.5171899158366338,4.6614205679084755,21.226276394372906,22.387705344361166,0.9170955047089866,0.9144700567806058,0.5778889394177286,False,False,False,False,False,False
poisoned_detection_filter,19,2,3.0532475788545943,4.6614205679084755,21.82228161988696,22.387705344361166,0.9032752490861945,0.9144700567806058,0.7668721935823045,False,False,False,False,False,False
poisoned_detection_filter,19,3,2.8182754777169405,4.6614205679084755,21.288554323063266,22.387705344361166,0.9146480495133847,0.9144700567806058,0.24220381846438774,False,False,False,False,False,False
poisoned_detection_filter,19,4,5.294047132271057,4.6614205679084755,23.33983557792744,22.387705344361166,0.9150879437346209,0.9144700567806058,0.6785880131674956,True,False,False,False,True,False
poisoned_detection_filter,20,0,6.579914596282656,4.285607588017051,35.00893963678688,21.282595061201125,0.6724890151260932,0.9169908672421555,0.304783975708275,True,True,True,False,True,False
poisoned_detection_filter,20,1,2.51784097424937,4.285607588017051,20.385007308049186,21.282595061201125,0.9263170235591962,0.9169908672421555,0.4427756271509694,False,False,False,False,False,False
poisoned_detection_filter,20,2,2.95978262769129,4.285607588017051,22.509782487114073,21.282595061201125,0.9077422700490966,0.9169908672421555,0.5860352290907881,False,False,False,False,False,False
poisoned_detection_filter,20,3,2.8625348994505226,4.285607588017051,21.091938579629776,21.282595061201125,0.9043053391338121,0.9169908672421555,0.15290363541975224,False,False,False,False,False,False
poisoned_detection_filter,20,4,5.211301562852392,4.285607588017051,22.112189943372794,21.282595061201125,0.9159402345302345,0.9169908672421555,0.41877617863351135,True,False,False,False,True,False
poisoned_detection_filter,21,0,6.448272188374943,5.402623301618213,34.60528157225877,20.854525273072852,0.6345562037408399,0.9193672232385228,0.45048624005463206,True,True,True,False,True,False
poisoned_detection_filter,21,1,2.783014707358131,5.402623301618213,19.851180480139668,20.854525273072852,0.9263271716822948,0.9193672232385228,0.5976223076420115,False,False,False,False,False,False
poisoned_detection_filter,21,2,2.938639217288171,5.402623301618213,22.22353271858776,20.854525273072852,0.8869468538725638,0.9193672232385228,0.5353879712106847,False,False,False,False,False,False
poisoned_detection_filter,21,3,3.4379168559231514,5.402623301618213,20.39193826589896,20.854525273072852,0.9017786085703493,0.9193672232385228,0.24906918737806735,False,False,False,False,False,False
poisoned_detection_filter,21,4,5.382825111345862,5.402623301618213,22.798941818577347,20.854525273072852,0.9146300777589375,0.9193672232385228,0.38921450165990956,False,False,False,False,False,False
poisoned_detection_filter,22,0,6.3327432094276785,4.421564052629958,32.93243890492416,20.028418378010016,0.5263101900206666,0.9289475623478567,0.4529358578614725,True,True,True,False,True,False
poisoned_detection_filter,22,1,3.0375431492301326,4.421564052629958,18.298049172401548,20.028418378010016,0.923481494773268,0.9289475623478567,0.7167395030471503,False,False,False,False,False,False
poisoned_detection_filter,22,2,3.284999360212042,4.421564052629958,20.146550930725013,20.028418378010016,0.9090161960769206,0.9289475623478567,0.6520327502705512,False,False,False,False,False,False
poisoned_detection_filter,22,3,3.383548375080089,4.421564052629958,20.988459731350734,20.028418378010016,0.9108518960517727,0.9289475623478567,0.5142722073361083,False,False,False,False,False,False
poisoned_detection_filter,22,4,4.3225768287552375,4.421564052629958,21.623150520396752,20.028418378010016,0.9281312823912788,0.9289475623478567,0.23210083437600135,False,False,False,False,False,False
