experiment,round,client_id,defense,noise_multiplier,original_update_norm,protected_update_norm,was_clipped
clipping_noise_0.1,23,0,clipping_noise,0.1,2.014061647197413,1.0046714085018635,True
clipping_noise_0.1,23,1,clipping_noise,0.1,2.4691333692119812,1.0049260001857068,True
clipping_noise_0.1,23,2,clipping_noise,0.1,2.3030322224833024,1.0052123251223393,True
clipping_noise_0.1,23,3,clipping_noise,0.1,2.242833935618763,1.0049028146110184,True
clipping_noise_0.1,23,4,clipping_noise,0.1,2.175545245318856,1.004629740737269,True
clipping_noise_0.1,24,0,clipping_noise,0.1,2.006991244176054,1.0049246461572952,True
clipping_noise_0.1,24,1,clipping_noise,0.1,2.0767579754943024,1.0051016629748413,True
clipping_noise_0.1,24,2,clipping_noise,0.1,2.206965541409992,1.0048006936782905,True
clipping_noise_0.1,24,3,clipping_noise,0.1,2.2452644454900854,1.0049674666357409,True
clipping_noise_0.1,24,4,clipping_noise,0.1,2.200856524748722,1.005037680469546,True
clipping_noise_0.1,25,0,clipping_noise,0.1,2.032777570837352,1.0044839379772017,True
clipping_noise_0.1,25,1,clipping_noise,0.1,2.305378221423595,1.0045695469210443,True
clipping_noise_0.1,25,2,clipping_noise,0.1,2.2157253516423974,1.0050494720475076,True
clipping_noise_0.1,25,3,clipping_noise,0.1,2.0968463293357864,1.0052541230967644,True
clipping_noise_0.1,25,4,clipping_noise,0.1,2.3907966011786703,1.0050116981357666,True
clipping_noise_0.1,26,0,clipping_noise,0.1,1.858450135141458,1.0051161807695321,True
clipping_noise_0.1,26,1,clipping_noise,0.1,2.3943624026043495,1.0049675270641527,True
clipping_noise_0.1,26,2,clipping_noise,0.1,2.2509772784746205,1.0050553678288137,True
clipping_noise_0.1,26,3,clipping_noise,0.1,2.091495177840451,1.004977544806188,True
clipping_noise_0.1,26,4,clipping_noise,0.1,2.165270630731012,1.0050857266701605,True
clipping_noise_0.1,27,0,clipping_noise,0.1,1.9033787054361864,1.0048129128915282,True
clipping_noise_0.1,27,1,clipping_noise,0.1,2.4972921567480375,1.0050655711390901,True
clipping_noise_0.1,27,2,clipping_noise,0.1,2.3252300796156042,1.0047188458665972,True
clipping_noise_0.1,27,3,clipping_noise,0.1,2.1071835386791924,1.0050079129103284,True
clipping_noise_0.1,27,4,clipping_noise,0.1,2.3423263331981854,1.0049411627307931,True
clipping_noise_0.1,28,0,clipping_noise,0.1,1.9727749671642367,1.0048284855363399,True
clipping_noise_0.1,28,1,clipping_noise,0.1,2.517388217151187,1.0045883429011204,True
clipping_noise_0.1,28,2,clipping_noise,0.1,2.2470743525052947,1.004925614248065,True
clipping_noise_0.1,28,3,clipping_noise,0.1,2.0876440692689044,1.0048595669564957,True
clipping_noise_0.1,28,4,clipping_noise,0.1,2.3749298796683633,1.0049228708970204,True
clipping_noise_0.1,29,0,clipping_noise,0.1,1.7283807013063759,1.004775884698636,True
clipping_noise_0.1,29,1,clipping_noise,0.1,2.228129973141367,1.0047652192274235,True
clipping_noise_0.1,29,2,clipping_noise,0.1,2.5077191576158153,1.0050392867942224,True
clipping_noise_0.1,29,3,clipping_noise,0.1,2.2433531072750816,1.0050247234787344,True
clipping_noise_0.1,29,4,clipping_noise,0.1,2.414075886221104,1.0049631461612016,True
clipping_noise_0.1,30,0,clipping_noise,0.1,2.0827042719028865,1.0047259013669632,True
clipping_noise_0.1,30,1,clipping_noise,0.1,2.4622015329349707,1.0050997550920975,True
clipping_noise_0.1,30,2,clipping_noise,0.1,2.4073548369261277,1.0050245763282502,True
clipping_noise_0.1,30,3,clipping_noise,0.1,2.240592413969927,1.005518347875924,True
clipping_noise_0.1,30,4,clipping_noise,0.1,2.9526798239619167,1.0055142613364645,True
clipping_noise_0.3,1,0,clipping_noise,0.3,10.985306074926967,1.0454487624549786,True
clipping_noise_0.3,1,1,clipping_noise,0.3,11.290325270330646,1.0442940249803234,True
clipping_noise_0.3,1,2,clipping_noise,0.3,11.08365157138064,1.0442458416762972,True
clipping_noise_0.3,1,3,clipping_noise,0.3,11.528285296796984,1.0436791460277415,True
clipping_noise_0.3,1,4,clipping_noise,0.3,10.823690260431157,1.0429236107408135,True
clipping_noise_0.3,2,0,clipping_noise,0.3,10.15191964690449,1.0443534286539322,True
clipping_noise_0.3,2,1,clipping_noise,0.3,10.472185718405933,1.0436426736134143,True
clipping_noise_0.3,2,2,clipping_noise,0.3,10.259642553061065,1.044195739827663,True
clipping_noise_0.3,2,3,clipping_noise,0.3,10.696581805251133,1.0436961057018728,True
clipping_noise_0.3,2,4,clipping_noise,0.3,10.057783523005101,1.043848380137091,True
clipping_noise_0.3,3,0,clipping_noise,0.3,9.383032378440237,1.0431555130836607,True
clipping_noise_0.3,3,1,clipping_noise,0.3,9.56321882856131,1.0440379842527894,True
clipping_noise_0.3,3,2,clipping_noise,0.3,9.456857901685888,1.0445691061292792,True
clipping_noise_0.3,3,3,clipping_noise,0.3,9.725127869409059,1.0438878929852053,True
clipping_noise_0.3,3,4,clipping_noise,0.3,9.237045998235427,1.044053726691715,True
clipping_noise_0.3,4,0,clipping_noise,0.3,8.464531892654184,1.0431277584137628,True
clipping_noise_0.3,4,1,clipping_noise,0.3,8.693863298170209,1.043738395983442,True
clipping_noise_0.3,4,2,clipping_noise,0.3,8.546408516171105,1.0449879397315565,True
clipping_noise_0.3,4,3,clipping_noise,0.3,8.798350203362943,1.0435760633254347,True
clipping_noise_0.3,4,4,clipping_noise,0.3,8.420705439720361,1.0446246175012994,True
clipping_noise_0.3,5,0,clipping_noise,0.3,7.586680473215188,1.0456258250883324,True
clipping_noise_0.3,5,1,clipping_noise,0.3,7.831774070046813,1.0435837869255027,True
clipping_noise_0.3,5,2,clipping_noise,0.3,7.612217392885063,1.0439863348307887,True
clipping_noise_0.3,5,3,clipping_noise,0.3,7.911706535693479,1.0440832281269998,True
clipping_noise_0.3,5,4,clipping_noise,0.3,7.576960972963391,1.0442926343026686,True
clipping_noise_0.3,6,0,clipping_noise,0.3,6.742522460573375,1.0456408150953582,True
clipping_noise_0.3,6,1,clipping_noise,0.3,6.872524473349532,1.0450076582673797,True
clipping_noise_0.3,6,2,clipping_noise,0.3,6.7786795387958785,1.0428663064017134,True
clipping_noise_0.3,6,3,clipping_noise,0.3,6.997545875979485,1.0430568488489147,True
clipping_noise_0.3,6,4,clipping_noise,0.3,6.690397278573689,1.0444052508883468,True
clipping_noise_0.3,7,0,clipping_noise,0.3,5.827610066831095,1.0417935649847891,True
clipping_noise_0.3,7,1,clipping_noise,0.3,5.967823349929175,1.0434827400590798,True
clipping_noise_0.3,7,2,clipping_noise,0.3,5.927117517502556,1.043366292100665,True
clipping_noise_0.3,7,3,clipping_noise,0.3,6.089403194413318,1.0439276026860471,True
clipping_noise_0.3,7,4,clipping_noise,0.3,5.871187225631138,1.0436977047291427,True
clipping_noise_0.3,8,0,clipping_noise,0.3,5.030013612716977,1.0424900068048555,True
clipping_noise_0.3,8,1,clipping_noise,0.3,5.145916473312896,1.0460366876154268,True
clipping_noise_0.3,8,2,clipping_noise,0.3,5.102357984624045,1.044967034360734,True
clipping_noise_0.3,8,3,clipping_noise,0.3,5.148670942801127,1.0446701171345634,True
clipping_noise_0.3,8,4,clipping_noise,0.3,5.009183802697518,1.0444096332850756,True
clipping_noise_0.3,9,0,clipping_noise,0.3,4.174686520919111,1.0443015415570671,True
clipping_noise_0.3,9,1,clipping_noise,0.3,4.3293627764062155,1.0455480052076724,True
clipping_noise_0.3,9,2,clipping_noise,0.3,4.179603024141691,1.045571601729901,True
clipping_noise_0.3,9,3,clipping_noise,0.3,4.401972246935123,1.0429087284332499,True
clipping_noise_0.3,9,4,clipping_noise,0.3,4.251921171933087,1.044023234854806,True
clipping_noise_0.3,10,0,clipping_noise,0.3,3.477188045456335,1.0429854991767946,True
clipping_noise_0.3,10,1,clipping_noise,0.3,3.533958397614586,1.04489252879067,True
clipping_noise_0.3,10,2,clipping_noise,0.3,3.4675765542337333,1.0442105530157662,True
clipping_noise_0.3,10,3,clipping_noise,0.3,3.5827924271387825,1.0446262715253234,True
clipping_noise_0.3,10,4,clipping_noise,0.3,3.505414722870203,1.0436454581227335,True
clipping_noise_0.3,11,0,clipping_noise,0.3,2.8033370368197232,1.043450249092591,True
clipping_noise_0.3,11,1,clipping_noise,0.3,3.069758988242796,1.0436544851644232,True
clipping_noise_0.3,11,2,clipping_noise,0.3,2.8763530704637383,1.0446436479298475,True
clipping_noise_0.3,11,3,clipping_noise,0.3,3.0245741206559607,1.043863753514698,True
clipping_noise_0.3,11,4,clipping_noise,0.3,2.9596621945707953,1.0430709082138672,True
clipping_noise_0.3,12,0,clipping_noise,0.3,2.529947085750149,1.0433610011926129,True
clipping_noise_0.3,12,1,clipping_noise,0.3,2.621668068904561,1.043879050047009,True
clipping_noise_0.3,12,2,clipping_noise,0.3,2.4821381156135165,1.0455214892810423,True
clipping_noise_0.3,12,3,clipping_noise,0.3,2.8558857033625107,1.044142243440267,True
clipping_noise_0.3,12,4,clipping_noise,0.3,2.5522004867196357,1.0448948851007402,True
clipping_noise_0.3,13,0,clipping_noise,0.3,2.5776750855708515,1.0440145846194817,True
clipping_noise_0.3,13,1,clipping_noise,0.3,2.6214866445489604,1.0448763092903224,True
clipping_noise_0.3,13,2,clipping_noise,0.3,2.6650259473552764,1.044859579448983,True
clipping_noise_0.3,13,3,clipping_noise,0.3,3.104262889004448,1.0442259837612917,True
clipping_noise_0.3,13,4,clipping_noise,0.3,2.5295292312099584,1.0444429768861505,True
clipping_noise_0.3,14,0,clipping_noise,0.3,2.730032479950635,1.0442591842110116,True
clipping_noise_0.3,14,1,clipping_noise,0.3,2.83722395075586,1.0428814051800062,True
clipping_noise_0.3,14,2,clipping_noise,0.3,2.855086562057383,1.0439511476221413,True
clipping_noise_0.3,14,3,clipping_noise,0.3,3.1018695508451466,1.0439499139804582,True
clipping_noise_0.3,14,4,clipping_noise,0.3,2.633401282364444,1.0443352201321419,True
clipping_noise_0.3,15,0,clipping_noise,0.3,2.7178532260585264,1.044997463617423,True
clipping_noise_0.3,15,1,clipping_noise,0.3,2.798820934969714,1.043590839235839,True
clipping_noise_0.3,15,2,clipping_noise,0.3,2.8805949345160426,1.045616591394259,True
clipping_noise_0.3,15,3,clipping_noise,0.3,3.178150750809287,1.0433034685925047,True
clipping_noise_0.3,15,4,clipping_noise,0.3,2.8006680868866045,1.0431846969389629,True
clipping_noise_0.3,16,0,clipping_noise,0.3,2.610715269969368,1.0444472652242889,True
clipping_noise_0.3,16,1,clipping_noise,0.3,2.760007455004899,1.0450867049720616,True
clipping_noise_0.3,16,2,clipping_noise,0.3,2.635837085843047,1.0437426899062143,True
clipping_noise_0.3,16,3,clipping_noise,0.3,3.0934645421713345,1.0440661708112684,True
clipping_noise_0.3,16,4,clipping_noise,0.3,2.576015575166738,1.0440988606137285,True
clipping_noise_0.3,17,0,clipping_noise,0.3,2.37073112487066,1.0433816037804746,True
clipping_noise_0.3,17,1,clipping_noise,0.3,2.44156153676869,1.0432771712654338,True
clipping_noise_0.3,17,2,clipping_noise,0.3,2.3444401969030064,1.0426053289512325,True
clipping_noise_0.3,17,3,clipping_noise,0.3,2.8328188464721404,1.0462564705016997,True
clipping_noise_0.3,17,4,clipping_noise,0.3,2.349390863477182,1.0440794422735256,True
clipping_noise_0.3,18,0,clipping_noise,0.3,2.232142608238204,1.0429527548307822,True
clipping_noise_0.3,18,1,clipping_noise,0.3,2.2600776468991075,1.0442139474510543,True
clipping_noise_0.3,18,2,clipping_noise,0.3,2.265276706083382,1.044021054321901,True
clipping_noise_0.3,18,3,clipping_noise,0.3,2.48807094504376,1.043790575365142,True
clipping_noise_0.3,18,4,clipping_noise,0.3,2.004704576402814,1.042451708794208,True
clipping_noise_0.3,19,0,clipping_noise,0.3,2.225417397381598,1.0419250894132033,True
clipping_noise_0.3,19,1,clipping_noise,0.3,2.0299849250475743,1.044229350241867,True
clipping_noise_0.3,19,2,clipping_noise,0.3,1.8912719891596652,1.0459080390230104,True
clipping_noise_0.3,19,3,clipping_noise,0.3,2.3983909375523003,1.0432954480899561,True
clipping_noise_0.3,19,4,clipping_noise,0.3,2.1686508581819433,1.0434929188137665,True
clipping_noise_0.3,20,0,clipping_noise,0.3,1.8572246799111183,1.044358720528573,True
clipping_noise_0.3,20,1,clipping_noise,0.3,2.103690517094531,1.0441936112108239,True
clipping_noise_0.3,20,2,clipping_noise,0.3,2.0146498439342864,1.0448518521207633,True
clipping_noise_0.3,20,3,clipping_noise,0.3,2.1215757591051325,1.0449679853014633,True
clipping_noise_0.3,20,4,clipping_noise,0.3,2.019487858176639,1.0444163008617395,True
clipping_noise_0.3,21,0,clipping_noise,0.3,1.9615161217507162,1.0438447998159943,True
clipping_noise_0.3,21,1,clipping_noise,0.3,2.1634840662087225,1.0451088022160413,True
clipping_noise_0.3,21,2,clipping_noise,0.3,1.882302470439995,1.0456056346913505,True
clipping_noise_0.3,21,3,clipping_noise,0.3,2.4958246973922185,1.042885245866423,True
clipping_noise_0.3,21,4,clipping_noise,0.3,1.845718688799833,1.0448383196456212,True
clipping_noise_0.3,22,0,clipping_noise,0.3,1.9310773681866082,1.0436825543429507,True
clipping_noise_0.3,22,1,clipping_noise,0.3,1.9889130118938703,1.0431207013902717,True
clipping_noise_0.3,22,2,clipping_noise,0.3,1.934420653011451,1.043789350336325,True
clipping_noise_0.3,22,3,clipping_noise,0.3,2.250541149881328,1.0429694812277748,True
clipping_noise_0.3,22,4,clipping_noise,0.3,2.032888133246849,1.0431036739423931,True
clipping_noise_0.3,23,0,clipping_noise,0.3,1.9342397186576135,1.0431393085702312,True
clipping_noise_0.3,23,1,clipping_noise,0.3,2.036030027487274,1.0430353366379574,True
clipping_noise_0.3,23,2,clipping_noise,0.3,2.4317983952621485,1.0435331199728195,True
clipping_noise_0.3,23,3,clipping_noise,0.3,2.3228908056448305,1.0440579537964882,True
clipping_noise_0.3,23,4,clipping_noise,0.3,2.0028068537343544,1.0441637822547982,True
clipping_noise_0.3,24,0,clipping_noise,0.3,2.0113440120525348,1.0426500148059574,True
clipping_noise_0.3,24,1,clipping_noise,0.3,1.9961450330698522,1.04400145273065,True
clipping_noise_0.3,24,2,clipping_noise,0.3,2.0000834418082403,1.0426972209895826,True
clipping_noise_0.3,24,3,clipping_noise,0.3,2.0318608379260032,1.0451514318810489,True
clipping_noise_0.3,24,4,clipping_noise,0.3,1.9400060275969915,1.0431337663272144,True
clipping_noise_0.3,25,0,clipping_noise,0.3,1.955961782660057,1.0455704612878456,True
clipping_noise_0.3,25,1,clipping_noise,0.3,2.1208064191678435,1.0442839600958629,True
clipping_noise_0.3,25,2,clipping_noise,0.3,1.9216921506312454,1.0424155886608624,True
clipping_noise_0.3,25,3,clipping_noise,0.3,2.0744456524785493,1.0437550433481964,True
clipping_noise_0.3,25,4,clipping_noise,0.3,2.268207022949708,1.042409297889678,True
clipping_noise_0.3,26,0,clipping_noise,0.3,1.8627836105595734,1.0449556844641148,True
clipping_noise_0.3,26,1,clipping_noise,0.3,1.9956702415623748,1.0448534215491805,True
clipping_noise_0.3,26,2,clipping_noise,0.3,1.978918323101837,1.0446831272117094,True
clipping_noise_0.3,26,3,clipping_noise,0.3,1.9244376830554173,1.043815632156255,True
clipping_noise_0.3,26,4,clipping_noise,0.3,2.1315737484023054,1.0435365729712407,True
clipping_noise_0.3,27,0,clipping_noise,0.3,1.7571405067122245,1.0429274249601903,True
clipping_noise_0.3,27,1,clipping_noise,0.3,2.1412724114074586,1.044104660473265,True
clipping_noise_0.3,27,2,clipping_noise,0.3,1.9722403486395614,1.0453172016705334,True
clipping_noise_0.3,27,3,clipping_noise,0.3,2.2447746552970047,1.0430976255811366,True
clipping_noise_0.3,27,4,clipping_noise,0.3,2.2730056815388977,1.0442119027950698,True
clipping_noise_0.3,28,0,clipping_noise,0.3,1.9293044188627793,1.0450835595705807,True
clipping_noise_0.3,28,1,clipping_noise,0.3,1.879762751472394,1.0435667271075073,True
clipping_noise_0.3,28,2,clipping_noise,0.3,2.11089231648433,1.0427953517618362,True
clipping_noise_0.3,28,3,clipping_noise,0.3,2.0370862123669173,1.044366006961692,True
clipping_noise_0.3,28,4,clipping_noise,0.3,2.1423446281036584,1.0444616068492993,True
clipping_noise_0.3,29,0,clipping_noise,0.3,1.9768158386837387,1.0455610400654762,True
clipping_noise_0.3,29,1,clipping_noise,0.3,2.5143602287335023,1.0455597616109602,True
clipping_noise_0.3,29,2,clipping_noise,0.3,2.0165320420024253,1.043713618093928,True
clipping_noise_0.3,29,3,clipping_noise,0.3,1.8743459381828573,1.044599102594233,True
clipping_noise_0.3,29,4,clipping_noise,0.3,2.0297964529635695,1.0448684412815077,True
clipping_noise_0.3,30,0,clipping_noise,0.3,1.9604874164935644,1.0446266474959993,True
clipping_noise_0.3,30,1,clipping_noise,0.3,2.1216906435034213,1.0431379625296735,True
clipping_noise_0.3,30,2,clipping_noise,0.3,2.2169376698876793,1.0450166873379587,True
clipping_noise_0.3,30,3,clipping_noise,0.3,2.226127837093294,1.0445543522248812,True
clipping_noise_0.3,30,4,clipping_noise,0.3,2.513776509418008,1.0444039663359423,True
clipping_noise_0.5,1,0,clipping_noise,0.5,10.866925780001175,1.1190644883309175,True
clipping_noise_0.5,1,1,clipping_noise,0.5,11.114818895759292,1.1184791029511498,True
clipping_noise_0.5,1,2,clipping_noise,0.5,10.933307534989803,1.116542674212151,True
clipping_noise_0.5,1,3,clipping_noise,0.5,11.331647031849913,1.1175923101867808,True
clipping_noise_0.5,1,4,clipping_noise,0.5,10.745615591482467,1.1178462153833388,True
clipping_noise_0.5,2,0,clipping_noise,0.5,10.021295371521239,1.1153643295001119,True
clipping_noise_0.5,2,1,clipping_noise,0.5,10.210916072238833,1.1174363325275292,True
clipping_noise_0.5,2,2,clipping_noise,0.5,10.004841492416825,1.1177110048682832,True
clipping_noise_0.5,2,3,clipping_noise,0.5,10.37941887813878,1.1158834652033822,True
clipping_noise_0.5,2,4,clipping_noise,0.5,9.872090169340847,1.1208459547295946,True
clipping_noise_0.5,3,0,clipping_noise,0.5,9.169777390746003,1.1169998761571713,True
clipping_noise_0.5,3,1,clipping_noise,0.5,9.320452242448015,1.1176862820865794,True
clipping_noise_0.5,3,2,clipping_noise,0.5,9.192011926002348,1.1213046172875931,True
clipping_noise_0.5,3,3,clipping_noise,0.5,9.494157469064854,1.1178716917099292,True
clipping_noise_0.5,3,4,clipping_noise,0.5,9.100194508535449,1.1174993338476562,True
clipping_noise_0.5,4,0,clipping_noise,0.5,8.286121930782473,1.1176550966242114,True
clipping_noise_0.5,4,1,clipping_noise,0.5,8.407379123769282,1.1198456530691412,True
clipping_noise_0.5,4,2,clipping_noise,0.5,8.28262502188487,1.116997535684458,True
clipping_noise_0.5,4,3,clipping_noise,0.5,8.541939960525887,1.1181977042001285,True
clipping_noise_0.5,4,4,clipping_noise,0.5,8.194609596799353,1.1202651755606934,True
clipping_noise_0.5,5,0,clipping_noise,0.5,7.416150235458684,1.1175955069927033,True
clipping_noise_0.5,5,1,clipping_noise,0.5,7.546507903051133,1.117923039929943,True
clipping_noise_0.5,5,2,clipping_noise,0.5,7.456174823134534,1.1157202756650928,True
clipping_noise_0.5,5,3,clipping_noise,0.5,7.608602889469795,1.1174553312773499,True
clipping_noise_0.5,5,4,clipping_noise,0.5,7.322101485700182,1.1168946872467485,True
clipping_noise_0.5,6,0,clipping_noise,0.5,6.602469306407883,1.1170900468073643,True
clipping_noise_0.5,6,1,clipping_noise,0.5,6.624463689824106,1.1185850107364217,True
clipping_noise_0.5,6,2,clipping_noise,0.5,6.542341457821314,1.118266250924351,True
clipping_noise_0.5,6,3,clipping_noise,0.5,6.807816569961969,1.118633032935335,True
clipping_noise_0.5,6,4,clipping_noise,0.5,6.473738180382744,1.1159175668362769,True
clipping_noise_0.5,7,0,clipping_noise,0.5,5.786562115052649,1.1197560738739794,True
clipping_noise_0.5,7,1,clipping_noise,0.5,5.810857513016446,1.1174618294503535,True
clipping_noise_0.5,7,2,clipping_noise,0.5,5.682160867463815,1.1190417408402304,True
clipping_noise_0.5,7,3,clipping_noise,0.5,5.863353385787218,1.117174602893484,True
clipping_noise_0.5,7,4,clipping_noise,0.5,5.751953027108351,1.1178661879434837,True
clipping_noise_0.5,8,0,clipping_noise,0.5,4.977923585389981,1.1188529568308883,True
clipping_noise_0.5,8,1,clipping_noise,0.5,4.974717307561147,1.115590040758062,True
clipping_noise_0.5,8,2,clipping_noise,0.5,4.888128686475362,1.1184125163883707,True
clipping_noise_0.5,8,3,clipping_noise,0.5,5.126086133019954,1.1163385209957226,True
clipping_noise_0.5,8,4,clipping_noise,0.5,4.920740594102134,1.1192065762287469,True
clipping_noise_0.5,9,0,clipping_noise,0.5,4.162396830697225,1.1179842117647707,True
clipping_noise_0.5,9,1,clipping_noise,0.5,4.138900029356929,1.1180879668829737,True
clipping_noise_0.5,9,2,clipping_noise,0.5,4.086386394101348,1.1165566157086009,True
clipping_noise_0.5,9,3,clipping_noise,0.5,4.333028112106493,1.1167274421074738,True
clipping_noise_0.5,9,4,clipping_noise,0.5,4.085539086740544,1.1167255027735312,True
clipping_noise_0.5,10,0,clipping_noise,0.5,3.3504362957699128,1.1170792011152437,True
clipping_noise_0.5,10,1,clipping_noise,0.5,3.4071033868752303,1.118850836145033,True
clipping_noise_0.5,10,2,clipping_noise,0.5,3.3752896139891195,1.1181908943198724,True
clipping_noise_0.5,10,3,clipping_noise,0.5,3.6145474086699836,1.1161610006195686,True
clipping_noise_0.5,10,4,clipping_noise,0.5,3.3995491474457857,1.1179414757584767,True
clipping_noise_0.5,11,0,clipping_noise,0.5,2.7787595273240315,1.118175787758321,True
clipping_noise_0.5,11,1,clipping_noise,0.5,2.7976460648890846,1.1188799986677864,True
clipping_noise_0.5,11,2,clipping_noise,0.5,2.7204016519368075,1.1202668330598444,True
clipping_noise_0.5,11,3,clipping_noise,0.5,2.9045670737550693,1.121392056256645,True
clipping_noise_0.5,11,4,clipping_noise,0.5,2.773661447316466,1.1181029238183366,True
clipping_noise_0.5,12,0,clipping_noise,0.5,2.450686019685546,1.119092531129152,True
clipping_noise_0.5,12,1,clipping_noise,0.5,2.4633414525253703,1.1172814099682398,True
clipping_noise_0.5,12,2,clipping_noise,0.5,2.4409982914857316,1.1130245212971142,True
clipping_noise_0.5,12,3,clipping_noise,0.5,2.853705238219555,1.1201273603074087,True
clipping_noise_0.5,12,4,clipping_noise,0.5,2.3808919273036877,1.116916166458777,True
clipping_noise_0.5,13,0,clipping_noise,0.5,2.3291713775739513,1.1159243431785937,True
clipping_noise_0.5,13,1,clipping_noise,0.5,2.4753394241501185,1.1171109828241925,True
clipping_noise_0.5,13,2,clipping_noise,0.5,2.608083451286982,1.1175531131887746,True
clipping_noise_0.5,13,3,clipping_noise,0.5,2.6051832597028466,1.1171163624533398,True
clipping_noise_0.5,13,4,clipping_noise,0.5,2.346211418571488,1.1182877396895547,True
clipping_noise_0.5,14,0,clipping_noise,0.5,2.4732084514919577,1.1178280447419562,True
clipping_noise_0.5,14,1,clipping_noise,0.5,2.726802819200646,1.1206291080874835,True
clipping_noise_0.5,14,2,clipping_noise,0.5,3.037256799011334,1.1185920902453435,True
clipping_noise_0.5,14,3,clipping_noise,0.5,2.8269586643462423,1.1181001607764711,True
clipping_noise_0.5,14,4,clipping_noise,0.5,2.4921496337351754,1.1190329391829912,True
clipping_noise_0.5,15,0,clipping_noise,0.5,2.7915717007525434,1.1182624984029386,True
clipping_noise_0.5,15,1,clipping_noise,0.5,3.0565156707435013,1.1184010909442301,True
clipping_noise_0.5,15,2,clipping_noise,0.5,2.9668030370940524,1.1184609262324188,True
clipping_noise_0.5,15,3,clipping_noise,0.5,3.2041350751993014,1.1163491458098962,True
clipping_noise_0.5,15,4,clipping_noise,0.5,2.5974066967280316,1.1177274479043617,True
clipping_noise_0.5,16,0,clipping_noise,0.5,2.7228352462961727,1.117621555995168,True
clipping_noise_0.5,16,1,clipping_noise,0.5,2.9528608840694694,1.1161370496484815,True
clipping_noise_0.5,16,2,clipping_noise,0.5,3.033518095711603,1.1200130481985953,True
clipping_noise_0.5,16,3,clipping_noise,0.5,3.4622206868810954,1.118285515127754,True
clipping_noise_0.5,16,4,clipping_noise,0.5,2.9069434681557462,1.1153542282036428,True
clipping_noise_0.5,17,0,clipping_noise,0.5,2.774618652077901,1.1193880743323599,True
clipping_noise_0.5,17,1,clipping_noise,0.5,2.903863172966523,1.1206198179975093,True
clipping_noise_0.5,17,2,clipping_noise,0.5,3.0463460918591165,1.1152771395938184,True
clipping_noise_0.5,17,3,clipping_noise,0.5,3.060631590027488,1.1194583877480206,True
clipping_noise_0.5,17,4,clipping_noise,0.5,2.7351366446603613,1.1206345733174294,True
clipping_noise_0.5,18,0,clipping_noise,0.5,2.5492966076051635,1.1210101146735127,True
clipping_noise_0.5,18,1,clipping_noise,0.5,2.738853788449521,1.1186432340894803,True
clipping_noise_0.5,18,2,clipping_noise,0.5,2.751076614201275,1.1181269777224423,True
clipping_noise_0.5,18,3,clipping_noise,0.5,3.0312207994101796,1.1183283893893043,True
clipping_noise_0.5,18,4,clipping_noise,0.5,2.537493867906318,1.1189632425756113,True
clipping_noise_0.5,19,0,clipping_noise,0.5,2.4810990910392734,1.1200349468330735,True
clipping_noise_0.5,19,1,clipping_noise,0.5,2.5018717442570515,1.1174413534803587,True
clipping_noise_0.5,19,2,clipping_noise,0.5,2.5656729846534274,1.1170137919971965,True
clipping_noise_0.5,19,3,clipping_noise,0.5,2.7625696885860083,1.120214809677014,True
clipping_noise_0.5,19,4,clipping_noise,0.5,2.313255895334365,1.1174253031391808,True
clipping_noise_0.5,20,0,clipping_noise,0.5,2.3988680524272232,1.1180248699850286,True
clipping_noise_0.5,20,1,clipping_noise,0.5,2.3151746736209904,1.1178470118072306,True
clipping_noise_0.5,20,2,clipping_noise,0.5,2.404536028128062,1.1179568549703578,True
clipping_noise_0.5,20,3,clipping_noise,0.5,2.4971737212704177,1.1161925519597518,True
clipping_noise_0.5,20,4,clipping_noise,0.5,2.2175416649047843,1.119246584634542,True
clipping_noise_0.5,21,0,clipping_noise,0.5,2.3677460475049275,1.1187847625253864,True
clipping_noise_0.5,21,1,clipping_noise,0.5,2.357778558155513,1.1164173283670824,True
clipping_noise_0.5,21,2,clipping_noise,0.5,2.36084346495057,1.117694416294633,True
clipping_noise_0.5,21,3,clipping_noise,0.5,2.3217343702053483,1.1184873316198665,True
clipping_noise_0.5,21,4,clipping_noise,0.5,2.107880347461428,1.113649426743239,True
clipping_noise_0.5,22,0,clipping_noise,0.5,2.0600175873854556,1.119356548548738,True
clipping_noise_0.5,22,1,clipping_noise,0.5,2.3127837602694594,1.1158902378521576,True
clipping_noise_0.5,22,2,clipping_noise,0.5,2.260049072204871,1.1177361912021897,True
clipping_noise_0.5,22,3,clipping_noise,0.5,2.197811733304407,1.1201379989208422,True
clipping_noise_0.5,22,4,clipping_noise,0.5,2.127420360205997,1.1176336518402938,True
clipping_noise_0.5,23,0,clipping_noise,0.5,2.015892283315721,1.120756704891268,True
clipping_noise_0.5,23,1,clipping_noise,0.5,2.1234130998426357,1.1199517771477219,True
clipping_noise_0.5,23,2,clipping_noise,0.5,2.4815154674924846,1.1206897949454477,True
clipping_noise_0.5,23,3,clipping_noise,0.5,2.369921855379705,1.1183056534179205,True
clipping_noise_0.5,23,4,clipping_noise,0.5,1.9634549316793053,1.1169248939931156,True
clipping_noise_0.5,24,0,clipping_noise,0.5,2.1012564963066604,1.1178936548117695,True
clipping_noise_0.5,24,1,clipping_noise,0.5,2.188387867650584,1.1174951634217625,True
clipping_noise_0.5,24,2,clipping_noise,0.5,2.1637794002485418,1.1162475925139261,True
